link--alt href,core-tile__image src,core-tile__description-text,core-rating__counter,core-rating__label,core-tile__description-subline
https://cookidoo.de/recipes/recipe/de-DE/r784902,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/f36b8985cf1182ab0b3b5f49e8ee4e52/Derivates/b4260927d22b82f7ca26e0e73135e19e6d97e0ed,Curry-Gemüse-Maultaschen-Suppe,4.4,-981,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r753705,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/78052e555285f3978a22a59ddfd85423/Derivates/6c2f4b94c6dd311133e8543f2ae47b8e3bae8155,Pasta Verde - Orecchiette mit cremiger Erbsen-Sauce,4.5,(1.4K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r730574,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/965258b3-a8b2-402e-ac00-d69b64635102/Derivates/69b21345-4a41-4c50-b824-797e11e8ba10,Walnuss-Pilz-Patties,4.4,-65,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r726458,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/7dc29016e2dd0a92261960dd5f9ae5a2/Derivates/fcc3e81ba042c11239f2e6988bfbe0271378bcf2,Backmischung für Walnuss-Tomaten-Brot,4.3,-7,10 Min
https://cookidoo.de/recipes/recipe/de-DE/r573604,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/D0C3F003-EB68-40A2-BC3E-C2BDAFD9FFEA/Derivates/f28a545d-7342-4a25-af3c-358acc3920ad,Tomaten-Kokos-Suppe mit Garnelen,4.2,-543,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r469077,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/F68CB135-EF67-4779-8B6A-D7F045577697/Derivates/22f6748f-0641-425c-9eb8-111861e5db54,One Pot Penne in Tomaten-Amaranth-Sauce,4.1,-63,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r460103,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/1BA442CB-911F-4073-B04A-EFADFDF4B021/Derivates/d0931b88-f501-4e73-9620-a7cdf889f1bd,Kabis-Rüebli-Salat mit Feta,4.3,-59,15 Min
https://cookidoo.de/recipes/recipe/de-DE/r446105,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/D4996E59-57BD-4153-A316-BB023DE9BB41/Derivates/45c17d74-2f67-44fa-91cc-65c0ba3fb221,Gurken-Apfel-Salat,4.2,-839,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r443669,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/c4734471-5ebb-404d-a66c-cef4a380d745/Derivates/ee32fa88-8c10-4122-95f3-26ab4cee79af,Risotto mit Sauerkraut,4.4,-730,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r414876,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/B0FBA662-FE34-4BFE-9E44-189889E4D877/Derivates/f2bc6de6-8ac7-4fca-ac3d-b8c53bb3af8e,Schlemmer-Reistopf,4.2,(1.2K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r360300,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/f9ec9623-57f7-4a54-a544-3fb89a130303/Derivates/a0280d24-3dec-401b-8eba-8c3b7302b162,Linguine in Tomatenbutter,4.6,(1.9K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r28042,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/7FAC8A6E-78AE-462A-B9C8-0D8659F4350F/Derivates/888a800c-d2c6-4687-9e14-5470968f488e,Spätzletopf,4.5,(4.2K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r237157,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/6F0ECA0E-A9C2-4C42-9F58-14011294F7CB/Derivates/876e59d9-e113-4b2c-ba5f-9ec420fe3b0e,Linguine mit Riesencrevetten,4.4,-19,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r237154,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/020ED10F-84C8-4376-B67D-732DA57DC457/Derivates/efce9ec6-8ce4-419f-805e-5611198a271c,Linguine mit Scampi und Zitronensauce,4.6,-22,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r163749,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/23625234-49E7-44E4-9B4D-A8A2C2FA8F8C/Derivates/1E524CFE-D644-40F6-9C82-8F2A8C87D043,Chorizo-Erbsen-Risotto,4.4,-60,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r94779,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/03C4A20A-BD3D-49D7-8C3F-99AC975C3B19/Derivates/AA13AE30-FAF9-4673-B0D1-9FCBE6E9A231,Lachs-Burger,4.5,-562,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r80306,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/1E59BE34-032A-435C-A91A-D077F4D716B5/Derivates/5717E89F-BDD7-4C34-99FA-C6698F711883,Muschelpasta mit Kürbis und Speck,4.1,-338,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r52287,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/874BB5BD-5418-48F8-BAEC-FDABB57776A0/Derivates/D208C611-6991-477F-9775-6322F2E713E1,Gemüse-Curry mit Couscous,4.1,(2.1K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r100617,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/DF496335-4E21-4C75-8F55-94F8B09E5E6E/Derivates/6D22329D-8C9E-4F1D-A83A-000E46FE1F31,Asiatische Curry-Champignon-Suppe,4.4,(1.3K),25 Min
https://cookidoo.de/recipes/recipe/de-DE/r916250,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/9dfe525f862188041c7fd273e74f5d0f/Derivates/986a3b84f7acbcda1fc24e7140134c2d734f6946,Tortelloni mit Haselnuss-Pesto,4.6,-10,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r823185,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/ce03e5c9697dd7de4b5acbda09388825/Derivates/4ca47db7c5ab6288b3848c4e2e5f98f6e5f0f848,Low Carb-Gemüse-Eintopf mit Bratwurstklößchen,4.6,-387,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r792289,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/a4e7ba40c343cef4f73094306c4f7d79/Derivates/ba2504aeb2dcda72630c706741d080d6af23dba9,Enchilada-Suppe mit Hähnchen und Tortilla-Chips,4.6,-520,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r775184,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/260fad40f4ee686a8823e89f365f0f6b/Derivates/70c135b7ba0e35c046bf81d8a088dd397deef6a0,Tex-Mex-Nudeln,4.1,-589,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r757872,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/d93c82b17a8c598d9c4eb50d4bcf95c4/Derivates/e1b750b67cc11b74bdfea89f1a16a2dab53eac4f,Vegane Bananen Curry Suppe,4.4,-129,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r724290,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/f1400cac-6748-4795-a51c-392325383378/Derivates/37959127-7ad4-4b3c-911b-1a682ec2e57f,Ziegenkäse-Walnuss-Omelette,4.7,-362,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r699275,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/d13e775d-88f9-4e6d-bdda-c0128d2c5be7/Derivates/015254d7-8eb6-4737-8359-ef598ad5039b,Spaghetti mit Tomaten-Kapern-Öl,4.5,-748,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r552131,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/BD82C514-03D4-407D-B85F-08C750CC1C7F/Derivates/57108caf-fc23-4c01-8950-62eafba9e21c,Udon-Nudeln mit Garnelen,4.2,-570,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r538153,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/D25F5260-BC46-46FE-96FB-A0BDE63A1346/Derivates/13DEEAAB-36D4-46B1-8F93-B962704892D7,Geröstete Leber,4.6,-269,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r471095,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/418C7D80-7ECC-4B2A-977E-E1169BD5A29B/Derivates/d231ce8a-8409-4621-8494-f932f2a33416,Blumenkohl-Bohnen-Salat,4.2,-34,10 Min
https://cookidoo.de/recipes/recipe/de-DE/r249440,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/26283DA7-3FA1-4404-85EF-17D8016EA550/Derivates/53c1caf1-cbe0-4a85-8143-b05d88462c68,Parmesan-Pasta,4.1,-831,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r228821,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/1FB96E53-45C8-45EB-A245-A51F59A469D2/Derivates/9aefb45a-ef26-4375-82ea-9954e8296322,Spitzkohl-Schupfnudeln,4.4,(1.9K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r142814,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/24087FB0-6D5D-40EA-A888-93D05CE689D9/Derivates/69F835B2-4658-4FBB-AE86-89A79D075917,Grünkohl-Schinken-Nudeln,4.1,-106,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r138626,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/fcde42bb-0c68-4db8-b661-b5b08dcbbfbe/Derivates/159e9d55-9d0e-46ce-a0f4-0d13df00a116,Velouté von Topinambur,4.6,-35,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r126060,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/f0771b84-3f53-4643-9d7d-2ea1e404baf4/Derivates/e2031cdd-b9f6-4567-ba18-f45cba61049a,Orientalische Linsensuppe,4.6,-500,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r107828,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/21BB0570-F059-430C-AC42-406E9CB01518/Derivates/5EC5218F-448D-47FF-8EFB-58A32F041689,Vegetarische Linguine Carbonara,4.5,(1.7K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r913961,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/afe66e72295d72e12e141173f1d8ca73/Derivates/afa244e867fd083b3c2566aeaa3d50257af9e406,One-Pot-Pasta mit Hähnchen und Brokkoli,4,-185,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r440377,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/892f1168-4ba7-4c1e-aacb-94a6fd7eea69/Derivates/a55efb53-8154-4275-b05f-876ad8900511,Pilzragout mit Spätzle,4.5,(3.7K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r87718,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/0422606A-9A11-490C-8938-9470FEF18BB7/Derivates/D84326BD-8EE5-45EB-8B83-587E0CD32C5E,Kichererbsen-Patties,4.3,-498,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r824289,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/009fe17627e9263d47f49da85e2c0d80/Derivates/6597ac7510c9ad7fb67c0932f8e58915f3d08c9b,Gnocchi mit Chicken-Alfredo-Sauce,4.5,(1.9K),25 Min
https://cookidoo.de/recipes/recipe/de-DE/r810719,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/0ce82ab59912fc4f7566569c15812cff/Derivates/e5434a83cc666508fae46395ecc3747cdc21bbb7,Kokoscurry mit Kabeljau,4.3,-53,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r796301,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/7ec4a9bc64f6366d2399b759699b1e00/Derivates/257bbe18a83e13b8562a2f2306d58fd290ca1ee7,Nacksche Mäuse - Weiße-Bohnen-Eintopf,4.4,-116,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r793962,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/1dde5dd6ca25aa40d3ce62ed1daea35e/Derivates/9ae75f59743983ced2077cf81dd079e18465269d,Korma-Gemüse-Curry,4.3,-60,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r792291,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/d184c710ef886e680600c923829f20ef/Derivates/fdc03a1732236b02f6ccbe2f89be825aa5c4fdf3,Kürbisragout mit Bratwurst,4.2,-415,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r769008,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/ed49a2ce4dda8fffd5bf647e3132ff4f/Derivates/b1cede30a5ce2c4b7068f4ef4afa8d358056a658,Überbackene Spitzpaprika mit Merguez und Reis,4.2,-239,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r706349,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/040c372a-19a6-4f31-a084-43b6b5c2bcfd/Derivates/46627d13-3c2c-489e-ad72-8cc462e6539a,Kartoffel-Kokos-Suppe mit Lachs,4.5,(1.6K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r435191,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/96d09569-6912-463b-889b-2bef9df8822b/Derivates/8147a754-19ba-4e47-bce2-6e32e9b642ec,Schnelle Minestrone,4.5,-524,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r319817,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/76185620-296B-4B2A-89E0-D693A4465B21/Derivates/d4e13af7-9fc3-4b3f-bed3-a130adc6f39f,Grüne Minestrone,4.3,-199,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r86434,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/7302a91381ff29963daa285c86ebaeb5/Derivates/473d3e84061ff824552e67948e988bb306b322d8,Fischlaibchen,4.7,-765,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r824287,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/fa6f7800082ab3dc0bcf28833d68658e/Derivates/d5e4c5da3e29b7fdd410f4121a29a03908c199ea,Schwarzwurzel-Haselnuss-Risotto,4.6,-32,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r808673,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/f2c5b1a6d4d66650066b87745bf7df55/Derivates/81cb3e1b7aa93c0b846ea74538b108e39b9f1755,"Tagliatelle mit Tomaten, Ziegenkäse und Walnuss-Parmesan",4.7,-982,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r768485,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/dd06cf52cbf0902e924deba9ab0852db/Derivates/f298d53eb5c7187e143c757849df2ab998bbb341,Gelbe Paprikacremesuppe,4.4,-132,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r722868,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/7eef9a32-ec94-47d6-ba52-4fbc8df7fe65/Derivates/6163515d-e205-45b8-a5de-c983978e0289,One-Pot-Bulgur mit Kürbis,4.2,-986,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r692147,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/9d41bb808f3d3e5febc20c00430b8927/Derivates/1297a99c0186b2718e72f6c98a58feb24d9860de,Gnocchi Caprese,4.6,(7.6K),20 Min
https://cookidoo.de/recipes/recipe/de-DE/r505494,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/90cff479-e9a2-4a72-90f2-18da39850c6a/Derivates/cfaf388a-aafe-4a10-b959-2f8ad5965c23,Gambas Piri-Piri,4.5,-261,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r369338,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/CE2F18FB-E2A9-4A0D-BE51-02D7AFF056B8/Derivates/3f2d3870-b6e9-4c78-ab53-83a778a4654f,Fenchel-Tomatensugo mit Salami,4.5,-184,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r34036,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/4997C29F-7DA5-4EA0-84E0-16983628BDC5/Derivates/E5AB4911-24BE-4AA0-B1EA-A36733CC0FF2,Rucola-Kartoffel-Suppe,4,-216,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r251664,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/77f365ab-37b8-47be-9ad9-ff0a1785a3b3/Derivates/a33ffa58-7be6-4eea-96f1-2644392136eb,Pad Thai mit Huhn,4.5,-772,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r251301,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/9A86767D-BD18-470A-A616-22B047DB42A0/Derivates/382d5f78-e3c4-40ee-9ae6-41acdfa0fead,Klare Steinpilzsuppe,4.4,-29,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r240057,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/A923448D-A216-40F4-A39E-8D833B81EAC0/Derivates/bee1c127-baf4-4525-bc91-3319714291a6,Grüner Spargel mit Pilzen (芦笋炒蘑菇),4.1,-112,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r162547,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/7DE7B6A1-8BEA-4348-851C-D87BFC9D6806/Derivates/B8A65144-96BC-4273-8235-27DA47B0ACF3,Gebratene Glasnudeln mit Gemüse,4.5,-122,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r108879,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/b67b2eb1f630488391f47a3ba72526fd/Derivates/4abefc5b4ac346850dd7f7a95170db0d8470c90f,Pastinaken-Karottensuppe mit Schwarzbrot Croûtons,4.5,-478,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r45961,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/B84A7B5A-F18D-4C51-BA97-6AAD4A61A7FF/Derivates/71A58EE6-B9BB-4903-A838-012E585291F1,Apfel-Curry-Suppe,4.5,-240,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r408971,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/38F68F6C-475C-4443-BFF1-F9084F716784/Derivates/959c405c-8d09-4da4-a7a7-0ca2ed24d110,Farfalle mit Spinat und Cherry-Tomaten,4.3,(6.6K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r422431,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/fcaed723-b476-4c1b-8146-5a6cdc695c4b/Derivates/1e6c6a53-27a1-4c93-bb1f-15b344c23cfa,Chinesische Nudeln,4,(1.7K),25 Min
https://cookidoo.de/recipes/recipe/de-DE/r136817,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/E908155C-1296-4E54-9E62-9252494C0E8A/Derivates/1554745C-29FF-435D-8FEB-66670E9E3B75,Kürbismelange mit Kürbiskernöl (vegan),4.6,-118,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r928189,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/071ba849ad4f43c1a088b4782bfb62b4/Derivates/ddfacc0b990771d625968517aa114b15d136e5f2,Gebratener chinesischer Kabis,4.4,-7,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r753710,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/b3d01ebd56339f4ec3efc75327add5a4/Derivates/e710d36006939102edadade75a19ed8cbd53937b,Salbei-Knoblauch-Pasta,4.7,-558,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r704538,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/22d6dafc-01d4-4109-8fa7-65d8ea44208a/Derivates/ea3088b3-c216-465c-8015-f135a793a622,Tomatenrisotto mit Burrata,4.6,(1.4K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r237174,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/877B953E-B9D4-4CB8-9D36-D5266F4046C7/Derivates/bad5e1bd-abcf-4060-9302-1201d6790bd6,Pennette mit Safran und Crevetten,4.1,-97,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r127794,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/3011ADBB-11E2-4EA4-8CD0-A35053303E95/Derivates/D5350678-4E6B-4C64-81C6-1C31B9F717E1,Linsen-Tomaten-Suppe,4.7,(2.3K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r549713,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5C969489-DD99-4AB9-B179-D2B3EA9D0258/Derivates/D8F79629-27A5-4336-9755-08DF7318DC39,Cremiges Hähnchen-Curry,4.5,(1.1K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r908329,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/1dc89f2fb697d9cb84285540ccf18ff0/Derivates/942e5d150879b5b40be999e61f9ea00881273673,Kürbis Dal,4.1,-72,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r90254,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/A2E61ADA-D680-4C71-9ED6-035B9D936E58/Derivates/9D8E855B-78C2-4C3D-BB06-482B4CD98044,Kürbis-Mandel-Sauce mit Vollkornnudeln,4.1,(2.1K),25 Min
https://cookidoo.de/recipes/recipe/de-DE/r792290,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/4734fd4684abc97bf550a077d6d7bd0f/Derivates/b1fc2387b2435918845c50272cf53d3a94a4613a,Kichererbsen-Taler mit Kräuterquark und Tomatensalat,4.1,-262,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r791791,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5a8ae53bd15cd037160c9870c3f80d1d/Derivates/52be52591173a18c5fd5dd5b1d84a4a8399ab570,Reis mit Wokgemüse und Erdnuss-Sauce,4.1,(1.6K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r769005,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/a28a2757d59ce433eb63f626230814c3/Derivates/0be337c48e48cf4cbe066644ca7a2061cc8e0714,Cremiger Kichererbsen-Spinat-Topf,4.1,(1.4K),20 Min
https://cookidoo.de/recipes/recipe/de-DE/r753845,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/760472d4bd7b60ce59813764b0847286/Derivates/56c9d7bb0843229b4946b7cecd350ba2971d424a,Apfel-Zimt-Grießbrei,4.6,-606,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r684754,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/585a9a30-2c3e-4240-8e8c-06dfcf13fbd6/Derivates/83161a9a-edd8-4087-a945-dd3849b74cb5,Süßkartoffel-Linsen-Kokosnuss-Suppe,4.6,(2.1K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r244518,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/E46D78E4-203D-4D62-AC01-4A8F5ABB8AC6/Derivates/01311edd-1c61-433c-8701-1ef768ede265,Linguine mit Räucherlachs,4.1,-179,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r128580,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/02379435-A3A1-47D2-8949-2DA49C656C00/Derivates/94D2748D-76B2-45BC-B0CC-12E32E8EB5A2,Grüne Bohnensuppe mit Mettwürstchen,4.6,-712,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r80058,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/DC544376-D1A9-4A2E-ABCA-B4FF6E57EA83/Derivates/A9061C4A-77B4-4DD8-BA44-316AD6250635,Süßkartoffel-Cremesuppe mit Orange,4.2,-265,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r749954,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5a2cde9222cf62bb4c446b86babba1a0/Derivates/fb884bc47b943d7479a8a18122985a16fbb394bf,Schnelle Tomaten-Lachs-Nudeln,4.7,(1.5K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r437711,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/246F6954-6DB1-4591-A19C-4D6E61242A7B/Derivates/8B2D2109-1A73-4A6E-9226-0253A97FFF38,Erbsen-Minz-Suppe,4.5,-29,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r39342,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/7E60DC78-1136-4A0A-BEB0-706BFF4D143B/Derivates/18632B1B-C5B4-422C-B769-3EC9B2B040AD,Basilikumsuppe,4.6,-136,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r324824,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/17c16ed3-7c5f-4542-98fe-6539ace7c515/Derivates/6ca9f870-9812-469e-b359-d3aea65080c4,Eiernockerl,4.6,-419,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r294542,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5A33D132-D145-41E7-AD00-10CD5B48F7A7/Derivates/DB2DE023-51FB-4407-8F4C-17BF1522268E,Grießbrei mit Kirschkompott,4.7,(3.5K),20 Min
